index,arousal_label,valence_label,subject_id,clip_id,dataset,logistics_noisy,ECG_1,ECG_2,ECG_3,ECG_4,ECG_5,ECG_6,ECG_7,ECG_8,ECG_9,ECG_10,ECG_11,ECG_12,ECG_13,ECG_14,GSR_1,GSR_2,GSR_3,GSR_4,GSR_5,GSR_6,GSR_7,GSR_8,GSR_9,GSR_10,GSR_11,GSR_12,GSR_13,GSR_14,GSR_15,GSR_16,GSR_17,GSR_18,GSR_19,GSR_20,GSR_21,GSR_22,GSR_23,GSR_24,GSR_25,GSR_26,GSR_27,GSR_28,GSR_29,GSR_30,GSR_31,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,EEG_11,EEG_12,EEG_13,EEG_14,EEG_15,EEG_16,EEG_17,EEG_18,EEG_19,EEG_20,EEG_21,EEG_22,EEG_23,EEG_24,EEG_25,EEG_26,EEG_27,EEG_28,EEG_29,EEG_30,EEG_31,EEG_32,EEG_33,EEG_34,EEG_35,EEG_36,EEG_37,EEG_38,EEG_39,EEG_40,EEG_41,EEG_42,EEG_43,EEG_44,EEG_45,EEG_46,EEG_47,EEG_48,EEG_49,EEG_50,EEG_51,EEG_52,EEG_53,EEG_54,EEG_55,EEG_56,EEG_57,EEG_58,EEG_59,EEG_60,EEG_61,EEG_62,EEG_63,EEG_64,EEG_65,EEG_66,EEG_67,EEG_68,EEG_69,EEG_70,EEG_71,EEG_72,EEG_73,EEG_74,EEG_75,EEG_76,EEG_77,EEG_78,EEG_79,EEG_80,EEG_81,EEG_82,EEG_83,EEG_84,EEG_85,EEG_86,EEG_87,EEG_88,logistics_cv_fold
773,1,1,35,16,Train,False,-0.803919238,-0.9619398779999999,-1.0,-1.0,-1.0,-1.0,-0.8988332109999999,-0.405859846,-0.15937384300000002,-0.266719349,1.0,0.134464324,-0.122400476,-1.0,-0.5373419660000001,0.40110159700000003,-1.0,1.0,0.269718539,-0.9808999340000001,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.867626405,-1.0,-1.0,-1.0,-1.0,-1.0,-0.29528483699999997,-0.531925135,-0.6449145000000001,-0.541416119,-0.161425226,-0.498010038,-0.641139858,-0.52757537,-0.30023465,-1.0,0.45250923299999996,-0.84100121,-0.638821189,-0.14427738699999998,-0.365502251,0.11006081599999999,-0.05226125,-0.626738699,-0.620537668,-0.20252309300000002,0.36211831899999997,1.0,0.5362843279999999,-0.43380240299999995,-0.44650245299999997,1.0,1.0,-1.0,-1.0,-0.774765895,0.497041003,-0.67260223,0.5295279829999999,0.12803688,1.0,-1.0,0.57345496,-0.307424358,0.8288981,-1.0,-1.0,0.147756795,0.401609664,1.0,0.623752775,0.258660777,1.0,0.216444618,-0.313752129,0.9237738609999999,-1.0,-1.0,1.0,-1.0,0.70024535,-0.829156198,-0.41862284299999997,-0.462519324,-0.009618745,-0.23411932800000002,-0.209864015,0.1123231,-0.22214181100000002,0.8988930959999999,-0.8998449759999999,0.043063863,-0.549750878,-0.346061929,0.18863856,0.41807143399999996,-0.442899175,0.8842530590000001,-0.085626969,-1.0,1.0,-0.889701684,1.0,-0.522289429,-0.449419774,-0.476506004,0.350818652,-0.047077903,0.105239753,-0.46465301700000006,-0.20187859600000002,-0.09127534699999999,-0.46412999,-0.185681085,-0.074385858,-0.08835481199999999,0.043481322999999995,0.409407061,-0.117741184,0.657283875,-1.0,-1.0,0.33017656100000004,0.490165012,0.708477432,0.9898419940000001,1190
774,1,0,35,17,Train,False,-0.632016138,-0.7773914059999999,-0.9121350570000001,-1.0,-0.240328345,-0.9121350570000001,-0.34851268799999996,0.92314095,1.0,-1.0,-1.0,0.10264860199999999,1.0,0.589971626,1.0,-0.427687964,1.0,-1.0,0.09798654,0.657291387,-0.5488213000000001,0.5871117579999999,1.0,1.0,1.0,1.0,-0.959367564,0.026192418999999998,-0.280805539,-0.377376499,-0.171219044,-0.623055193,-0.48098740799999995,0.047518818,-0.431145654,-0.8492316390000001,-0.458580871,0.102157254,-0.477035076,-0.858448955,-0.46512095299999995,0.37529331299999996,-0.5220848339999999,0.45250923299999996,-0.451588713,1.0,0.080291397,0.785765055,0.454658545,-1.0,-1.0,0.073243927,-1.0,-0.324000601,-0.433831815,-0.497978305,1.0,-0.734193275,0.951097057,0.643254626,-1.0,-0.5807099,0.648686085,-0.985258794,0.162352262,-0.408896905,0.89625816,1.0,-0.61682032,-1.0,0.7616439429999999,-0.7457382909999999,-0.625899937,-0.052062294,0.250269003,0.401609664,-0.02801761,0.623752775,-0.6589998,-0.9926809679999999,-0.38335875,-0.426770221,-0.020637129,0.850988317,-0.444626071,0.476027714,0.18966081,0.55291339,-0.15075567199999998,-0.556022065,-0.633194033,-0.030677522999999998,-0.26182885300000003,0.22442171,-0.018736527,-0.399728495,0.256845708,-0.28296105899999996,0.24665659399999998,-0.549750878,1.0,0.8006988079999999,-1.0,-0.703400844,0.094756177,0.349697927,-1.0,1.0,-1.0,0.04028333,-1.0,-0.411100886,-0.40968755700000004,0.09293617,-0.287227503,0.752389848,-0.43985785,-0.252990841,0.088086927,0.643374414,0.009171206,1.0,-0.6780029329999999,-0.7205266,-0.52923076,-0.48203541299999997,1.0,1.0,-0.818192123,1.0,-1.0,1.0,-0.6951086409999999,513
775,1,0,35,18,Train,False,-0.300604293,-0.448906142,-0.525617181,-0.682110817,-0.096795386,-0.525617181,-0.9053538959999999,-1.0,-0.754016592,0.504687734,1.0,-1.0,-0.746461679,-1.0,-0.5352349470000001,-0.496427027,-0.806735691,0.896797436,0.963656003,-0.815924055,-1.0,0.405145421,-0.700025984,-0.7147382640000001,-1.0,-1.0,-0.8392556320000001,0.569451892,-0.528215155,-0.74378157,-0.856095218,-0.295436778,-0.6930237309999999,-0.047901785999999995,-0.092678261,-0.00127516,-0.08677998599999999,-0.072415906,-0.071861393,0.0018145210000000001,-0.08307322,0.37529331299999996,-0.539664053,-1.0,-0.626535111,-0.33593701299999995,-0.460127911,1.0,1.0,-1.0,-0.660718508,1.0,0.137111908,-1.0,-1.0,-1.0,-0.054058667000000005,-1.0,0.623772561,-0.5073168610000001,0.537199894,0.617822939,-0.404507609,0.063901452,0.162352262,0.257341608,0.89625816,1.0,0.06069977,-0.025410175,0.147340486,-0.6290985579999999,-0.11849815300000001,0.688080815,-1.0,-0.56225353,-0.453957365,-0.396933584,-0.737211446,-0.8491316529999999,0.2615496,-0.142701562,-0.209519327,-0.28566745600000004,-0.129671686,0.14656463,0.18966081,-0.564639244,-0.15075567199999998,-0.28611131100000003,-0.160024419,-0.289592098,-0.383223391,0.990808282,0.68024815,-0.869739832,1.0,-1.0,0.564660574,-1.0,0.48260166200000004,0.708326114,-0.538726128,-0.38692860100000004,1.0,0.13791824800000002,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.605355196,-0.27848173800000003,-0.22671452399999997,-0.40563364799999996,0.8441010990000001,-0.208885971,-0.083913751,1.0,-1.0,-0.03582457,-1.0,401
776,1,1,35,19,Train,False,-1.0,-1.0,-0.751275134,-0.263197067,-1.0,-0.751275134,-0.651203506,-0.902178198,-0.467768022,1.0,-1.0,-0.7700074640000001,-1.0,1.0,-0.554603736,-1.0,-1.0,1.0,1.0,-0.613136001,-0.5488213000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-0.275626548,1.0,-1.0,-1.0,-0.856095218,-1.0,-1.0,-1.0,-1.0,-0.8704139740000001,-1.0,-1.0,-1.0,-0.8654145190000001,-1.0,0.37529331299999996,-1.0,-1.0,-0.7475575240000001,-0.8092327309999999,-0.82084711,-0.44073502200000003,-0.5303535070000001,-0.26425054600000003,-0.049081945999999994,-0.499350778,0.7937395770000001,0.876707508,0.783373962,1.0,0.266146652,0.221010128,-0.7423968329999999,-1.0,1.0,1.0,0.20884149600000002,-0.253734218,0.997306755,-0.10882519199999999,0.89625816,-1.0,0.169383377,-0.26313638100000003,-1.0,1.0,0.069428433,-1.0,0.12497630400000001,1.0,1.0,0.623752775,-0.49935920100000003,-0.878311008,-0.10570614,-0.238676726,0.143060776,0.760777541,-0.7476343790000001,0.171151428,0.18966081,1.0,-0.15075567199999998,-0.051570856,-0.309697822,-0.330354986,-0.290614739,-0.209864015,0.19095887600000003,-0.879390783,0.729933257,-0.28296105899999996,1.0,-0.549750878,0.201040477,-0.8469406079999999,-1.0,0.140222556,-0.218063342,-0.47388971399999996,0.412713561,-0.35356079100000004,0.342192955,-0.27797597399999996,-0.522289429,-0.394661844,-0.52604687,-0.24238754399999998,-0.346708766,0.715758711,0.23787671300000002,-0.304326508,-0.47038197,1.0,0.20482509,0.549187856,-0.14700723300000001,-0.627152194,-0.605227996,-0.312136058,-0.21452984100000003,0.973901493,-0.526875757,0.699336196,0.490165012,0.9600993959999999,0.147366677,601
777,1,1,35,20,Train,False,0.11773869,-0.618180999,-0.93433993,-0.7461753190000001,0.811886635,-0.93433993,-0.811441451,1.0,1.0,-1.0,-1.0,0.303633403,1.0,-0.41919036,1.0,-0.11049429300000001,1.0,-1.0,0.320537191,1.0,-0.5488213000000001,0.359420546,1.0,1.0,0.8295487770000001,1.0,-0.738494997,-0.106753725,-0.6857270409999999,-0.737475532,-0.856095218,-0.616170264,-0.988272736,-0.891783735,-0.581516897,-0.34474821,-0.560934986,-0.894614571,-0.6039018820000001,-0.343361381,-0.57122973,-0.975762613,-0.635705988,-0.40487668200000004,-0.978488844,1.0,1.0,1.0,0.227749542,-1.0,-1.0,0.449877177,0.250323575,-1.0,-1.0,-1.0,-1.0,0.0036869990000000003,-0.467916909,-1.0,1.0,1.0,-0.9635931990000001,-0.321111482,-0.67260223,1.0,0.12803688,-1.0,0.635770788,0.181856758,-0.6340721739999999,0.8288981,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.566383604,-0.683179792,-0.242934806,-0.299777342,-0.259887913,0.23755504300000002,0.19850795100000002,-0.232072048,0.18966081,-0.613192765,-0.15075567199999998,-0.377729431,-0.484591725,0.660067404,0.043419294000000004,0.032825066,-1.0,0.21052067,-1.0,0.950806774,-0.44216333799999996,0.7500117070000001,-1.0,-1.0,0.297217412,-0.163111179,-0.381921185,-0.7209660059999999,-0.117083966,-0.619964735,0.958140275,1.0,1.0,-0.461322712,-0.559367837,-1.0,-0.35641172,0.031977478,1.0,-0.108650483,-0.8861763309999999,1.0,-1.0,0.549187856,-0.201930212,0.956234308,0.743069323,0.028420993,0.159104609,-1.0,1.0,-0.957954931,-1.0,-1.0,-0.6951086409999999,334
778,0,0,35,21,Train,False,-1.0,-1.0,-0.665869915,-1.0,-0.634298106,-0.665869915,-0.960284699,0.606997094,0.607040604,-0.304592417,-0.8199787270000001,0.17997033899999998,0.46798452100000004,1.0,-0.546209006,-0.57543883,-1.0,1.0,1.0,-0.8487731340000001,-1.0,-0.355380553,-1.0,-1.0,-1.0,-1.0,-0.9107193370000001,0.702827874,-1.0,-1.0,-0.856095218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37529331299999996,-1.0,-0.40487668200000004,-1.0,0.711772588,0.35929125,-1.0,-1.0,1.0,1.0,-1.0,0.386177576,-0.838589791,1.0,-0.842732515,0.421505089,1.0,1.0,0.9560190279999999,-0.424514202,-1.0,-0.532512202,0.583668914,0.162352262,0.276421792,0.89625816,-0.950283413,0.988999407,0.732599241,-0.6735299109999999,-0.007019984,0.802342122,0.560215577,0.31861047600000003,-1.0,-0.40874240700000003,-1.0,1.0,1.0,-0.541095886,-0.527848698,1.0,1.0,-1.0,1.0,-1.0,0.619199863,-1.0,1.0,1.0,-0.208342585,-0.44947707200000003,1.0,-0.123584229,-1.0,1.0,-1.0,1.0,-1.0,0.64896349,1.0,0.34543662,-0.43086793100000004,0.586329707,-0.7327315440000001,-1.0,0.629173761,-0.273754364,1.0,0.126069862,1.0,1.0,0.035643495,-0.307268067,1.0,-0.43985785,-1.0,1.0,-1.0,0.203792537,-1.0,1.0,1.0,-1.0,-0.5062087989999999,0.797396793,1.0,-1.0,0.675772815,0.490165012,0.24381307,0.147366677,108
779,1,0,35,22,Train,False,1.0,0.7715234009999999,0.481169089,0.728017672,1.0,0.481169089,0.715158375,0.48312546,-0.472269909,0.476987946,0.313810966,0.176008676,0.73351994,0.066234149,-0.512560647,-0.836629218,0.8841768329999999,-1.0,-0.11229754,0.215749635,0.76834982,-0.7566396559999999,0.856488844,0.9538323940000001,0.825990982,0.124648354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.30023465,1.0,-0.40487668200000004,1.0,-0.057666095,-0.735654933,0.305889103,0.272778035,0.90169058,0.290716144,-0.028241947000000003,0.250323575,0.533648049,-0.241460232,0.708661433,-0.889656168,-0.15134978300000002,-1.0,-0.799816313,-0.022342853,1.0,0.44264783399999996,0.24678259600000002,0.997306755,-0.448215504,0.89625816,1.0,-0.668733896,0.45615329999999993,-0.621986928,0.265139392,-0.193668788,0.136883232,0.30722023,1.0,-0.159361169,0.623752775,0.095191409,-0.174314482,-0.34495409200000005,-0.350477219,-0.398401525,1.0,0.014488575,-0.374675472,0.18966081,-0.451166821,-0.15075567199999998,-0.44518615100000003,-0.645739078,-0.545197103,-0.330862427,0.556522558,0.697722767,-0.208934549,-0.47306079700000003,0.333922857,-0.107025439,0.7500117070000001,-0.475751446,-0.872204401,-0.203475404,0.12519117300000002,-0.962871721,0.279104701,-0.912146584,0.475251482,-0.273754364,1.0,0.126069862,-0.489021631,-0.571592471,-0.558282129,-0.227277065,-0.46864806700000006,0.26267188,-0.435752371,0.450887889,0.08962221199999999,1.0,0.549187856,-0.14806551199999998,-0.525833373,-0.921586695,-0.423146376,-0.12112122800000001,1.0,-0.044171092,-0.7694478840000001,-0.318683192,-0.188514923,-0.6951086409999999,567
780,0,1,35,23,Train,False,0.756494311,0.862393882,0.674399599,1.0,0.315583165,0.674399599,1.0,0.7669723940000001,-0.15538864800000002,0.574927359,-0.689410692,0.175853349,-1.0,0.677193565,-0.535048389,1.0,0.19448107,-0.18453588199999998,-1.0,0.27185826,0.76834982,1.0,0.240518503,0.309444405,0.519998807,0.5890083220000001,1.0,-1.0,1.0,1.0,-0.171219044,1.0,1.0,0.7105756879999999,0.582050785,0.66096702,0.679343247,0.68004753,0.626898779,0.66774134,0.6716451659999999,-0.30023465,1.0,-1.0,1.0,-1.0,-0.025968676,-0.868012833,-0.364149994,-0.7412264609999999,-0.7286781259999999,0.073985802,-0.678012095,0.7051777779999999,-0.307221526,0.708661433,-1.0,-0.8489678629999999,0.207151203,-0.868345459,0.886914111,0.89289605,-0.822580768,0.7761753809999999,0.162352262,0.765878858,0.12803688,-1.0,0.378627142,0.467721004,0.582601115,-0.9595778009999999,0.182184385,0.815361516,-0.877365293,0.401609664,-0.849285202,0.623752775,-0.777198266,-1.0,-0.40095346299999995,-0.318890257,-0.42358581799999995,0.959241248,-0.261708437,-0.45827058299999995,1.0,0.26852903899999997,1.0,-0.48736058,-0.63322788,-0.058029374,-0.20099718800000002,0.186102381,0.5142392889999999,-0.099781749,-0.114865938,0.333922857,-0.428201659,0.7500117070000001,-0.563594823,-0.779167915,-0.7639625440000001,-0.49352489200000005,0.5267450370000001,-0.13268912,-0.493100109,0.487091657,-0.273754364,1.0,-0.522289429,-0.389974431,-0.55395991,-0.644772949,-0.332292808,0.9233351559999999,0.254406824,-0.36807671799999997,0.002482205,0.643374414,1.0,0.549187856,-1.0,-1.0,0.488156133,-0.020185858,-0.23229874600000003,-1.0,0.08819885400000001,-1.0,1.0,-1.0,1.0,469
781,1,0,35,24,Train,False,1.0,1.0,1.0,0.8004358690000001,0.550374306,1.0,-0.032980626,-1.0,0.310245752,-0.219100574,0.21931993,0.793347853,0.6784030759999999,0.555433466,-0.524320386,-0.271896734,-0.02151227,-0.219640031,-0.7501592490000001,-0.544216634,0.76834982,0.080538805,0.0017896960000000001,0.37351234299999997,0.547294425,0.341762347,-0.149056369,0.20614109600000002,0.973052685,1.0,0.513657131,0.496535364,1.0,0.037963943,0.35336738,0.505073943,0.340461456,0.025737975,0.325843908,0.502669923,0.33188854100000004,1.0,0.77756288,-0.40487668200000004,0.502677199,-0.240149108,-0.369822179,-1.0,-0.916571925,0.981186566,0.834393087,0.999874609,0.8163819109999999,-0.324000601,-1.0,-0.325601199,-0.17556870300000002,-0.810545834,0.17146518600000002,-0.7260122790000001,0.10005712300000001,-0.10915599599999999,-0.198310982,0.256407919,0.997306755,0.088011089,0.89625816,0.574066712,-0.646755139,0.8783007629999999,-0.36672375799999996,-0.045899895,-0.419180692,1.0,-1.0,0.401609664,-1.0,0.623752775,0.5846185110000001,1.0,0.155442574,-0.18359506,0.31935082800000003,0.363850128,0.635675485,0.33834164899999997,-0.493118107,-1.0,-0.15075567199999998,1.0,1.0,-1.0,-0.237760167,-1.0,0.6103496820000001,1.0,-0.418993648,-1.0,-0.920657698,-1.0,1.0,1.0,-0.5836995070000001,-0.864307822,0.13944468,1.0,1.0,-0.258839388,-0.273754364,-0.7737894120000001,0.126069862,1.0,1.0,-1.0,-0.160365228,-1.0,0.560213883,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.56307065,-0.225264395,-0.335501771,-0.26069366899999996,-0.10065652300000001,0.182323591,-0.216123697,1.0,-0.264410075,1.0,932
782,1,1,35,25,Train,False,1.0,0.587040918,0.688575075,0.397164019,0.80124692,0.688575075,-0.319111139,-1.0,0.024223032000000002,0.8351308129999999,-0.32602366,-1.0,-0.43546207200000003,0.6698230820000001,1.0,-0.065057223,0.536841286,-0.282230655,0.895313677,1.0,-0.5488213000000001,-0.592403372,1.0,0.668473238,1.0,1.0,-0.77067743,-0.125300926,-1.0,-1.0,-0.171219044,-0.135786136,-0.5598263689999999,-0.416912688,-0.312263074,-0.179157085,-0.318237513,-0.424524577,-0.319515799,-0.169190636,-0.315626046,-0.30023465,-1.0,-0.40487668200000004,-0.509583083,0.69452763,-0.548368808,-0.029077303,-0.182277367,-0.18475456,0.18877671699999998,-0.132561386,-1.0,-0.495530331,0.018082481,-0.325601199,0.16017141199999999,-0.027586967,-0.300720097,-0.778988337,0.047599990999999994,0.126620956,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.929704285,1.0,-0.8429380679999999,-1.0,1.0,-1.0,1.0,-1.0,0.623752775,0.11541149699999999,0.185696998,0.09766363199999999,-0.378245541,0.634154491,-0.49315224,-0.10266240800000001,0.87433383,-1.0,-0.121056959,-1.0,-0.39730052200000004,-0.469225929,-0.119961151,-0.250757861,0.045598176,0.706460075,-0.364786215,0.006785146,0.333922857,0.332567207,-0.549750878,-0.736350886,-0.8531538759999999,-1.0,-0.18347043600000001,-1.0,0.290870238,-0.429009564,0.072685521,-0.273754364,1.0,-0.522289429,-0.496287594,-0.523304264,0.18920336199999999,0.04930678,-0.23665086300000002,0.576743995,-0.253994407,-0.19318572899999997,0.08962221199999999,0.08603020300000001,-0.074385858,-0.36204724899999996,-0.24585327,-0.051077356,-0.282428373,0.42376234399999996,-0.056557283,-0.589334121,1.0,-0.318683192,0.608377381,-0.6951086409999999,419
783,1,0,35,26,Train,False,0.37835627899999996,-0.285545123,-0.548218745,-0.568106704,0.18620468699999998,-0.548218745,-0.533984606,-0.747148702,0.002698735,0.45063212700000005,-0.036139426,-0.77005155,0.163168915,0.888244116,-0.541322686,-0.271114265,-0.849658514,1.0,1.0,-0.758344226,-1.0,-1.0,-0.37571807100000004,-0.250738325,-0.20549061,-0.35323927299999996,-0.682152025,0.209397692,-0.6067574020000001,-0.6480262729999999,-1.0,-0.307440542,0.320955437,-0.143020575,-0.29603161,-0.301469539,-0.347557913,-0.203973667,-0.322681932,-0.302513676,-0.339806832,-0.975762613,0.309028814,-0.40487668200000004,0.434868965,1.0,1.0,0.608069235,-0.09272277300000001,-1.0,-0.422859845,0.235904587,-1.0,1.0,-0.528281754,1.0,-1.0,-0.595642186,0.749434112,-0.25778649,0.012628569,0.539230622,-1.0,1.0,-0.67260223,1.0,-0.6401844,-1.0,1.0,0.312204955,-1.0,0.167939615,0.727171487,-0.10164085,-0.7065116109999999,-1.0,0.08030752299999999,-1.0,-0.319386125,0.206643212,-0.039340263,-0.40028331799999994,0.8608131290000001,0.192449655,0.122695215,-0.41893170700000004,-0.493118107,-0.262371738,-0.15075567199999998,-0.444253347,-0.543096659,-0.479559458,-0.39753257,0.543749448,0.549188523,-0.044797776,-0.716362965,0.333922857,-0.627502005,0.7500117070000001,-1.0,-1.0,0.298662651,-0.18479120300000001,-0.039309331,1.0,0.207476341,-1.0,0.958140275,-0.26049467600000004,-0.522289429,-0.333826354,-0.125393058,0.5996754879999999,-0.058503541,0.337236957,-1.0,0.232181755,-0.719043304,-0.46412999,-1.0,0.549187856,0.036669243,0.275641448,-0.479332265,-0.472622867,0.190240813,0.938059448,0.432872559,-0.698757741,-0.318683192,-0.43419645799999995,0.147366677,894
784,0,0,35,27,Train,False,-0.480866918,-0.306036927,-0.35808013200000005,-0.536465778,-0.039502697,-0.35808013200000005,-0.08817066800000001,0.162829488,-0.23654611399999997,0.970692887,0.035636368,-0.078610947,-0.37052689,0.623341765,1.0,1.0,1.0,-1.0,-0.6975882290000001,1.0,0.76834982,-0.458028231,1.0,1.0,1.0,1.0,-0.38291598200000004,-0.91458039,-0.49475274700000005,-0.492084895,1.0,0.462482534,-0.20998217600000002,-0.664865485,0.049223149,0.245726261,-0.040443293,-0.605997455,-0.015074558,0.24404678300000002,-0.037380632000000004,0.37529331299999996,-0.54317894,0.45250923299999996,-0.21324601699999998,1.0,1.0,0.303870908,-1.0,-0.290749207,1.0,-0.5427994,1.0,-0.495530331,0.845131747,-0.325601199,-0.199073374,0.682167473,-1.0,-0.040176447000000004,0.589657026,-0.28598871,1.0,-1.0,-1.0,-0.973891031,-1.0,1.0,-1.0,-0.791247701,-0.535584432,-0.162539627,1.0,0.16717346,-0.638170139,0.401609664,-0.20054138100000002,0.623752775,0.642128138,1.0,-0.672655487,-0.42556537899999997,-0.209519327,1.0,0.930340113,-0.600874007,0.872439728,-1.0,1.0,0.893062135,1.0,-0.19232017199999998,-0.12000302,-1.0,1.0,0.402714581,-0.256792203,0.333922857,-1.0,0.7500117070000001,0.529209101,1.0,-0.6746511629999999,-0.671269848,0.467160367,1.0,1.0,-1.0,0.958140275,-1.0,1.0,0.125120815,0.420801847,-0.03807089,-0.20456571899999998,-0.102336693,1.0,1.0,0.014711451,0.08962221199999999,-1.0,0.549187856,0.150708702,0.47250028299999997,-1.0,-0.480952362,0.610579568,1.0,0.620644002,0.125960593,0.490165012,-1.0,0.9898419940000001,562
785,1,0,35,28,Test,False,-0.948813661,-0.899232154,-0.867491954,-0.627882418,-0.650311103,-0.867491954,-0.042663226,0.000848562,-0.25591370199999997,0.825023926,-1.0,-0.442333429,-0.570501146,-0.213397327,-0.5509025439999999,-0.225445512,-0.7341670370000001,0.767096765,-0.06673598900000001,-0.847522718,0.76834982,-0.753973483,-0.506677095,-0.45005966399999997,-0.39491952399999997,-0.772237631,-0.904787456,0.137690956,-0.36349734,-0.343288379,1.0,-0.35502552299999995,0.15432472,0.487948992,0.166143342,-0.216508244,0.029621052000000002,0.541059445,0.092949375,-0.220963742,0.043109222,1.0,-0.45137067299999994,1.0,-0.136879362,1.0,1.0,-0.136162996,-1.0,1.0,1.0,0.535756124,0.386177576,1.0,-0.932817626,1.0,1.0,1.0,0.20792697899999998,-1.0,1.0,-0.7771906940000001,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.268839423,0.282446297,0.10219581300000001,-1.0,-0.447042351,-1.0,-0.024292837999999997,0.10608904699999999,-0.162703064,-0.406551731,0.18083721600000002,0.760777541,0.9304456240000001,-0.640212883,1.0,-0.5947828039999999,0.527644853,0.68851374,1.0,-0.030042947,-0.282914631,0.32660658600000003,-1.0,1.0,-1.0,0.333922857,-0.391829386,0.100130415,1.0,0.13521487699999998,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.302864205,1.0,-0.438755674,-0.507314064,0.173725231,-0.10054401,0.48376150700000004,-0.076195402,-0.056836841,-1.0,1.0,-0.8000222929999999,0.549187856,-0.221703617,-0.803240008,-0.8269694670000001,-0.399912605,0.299217527,0.561717983,0.422681807,-1.0,1.0,-0.39492376700000004,0.147366677,-1
786,1,1,35,29,Test,False,-0.146864789,-0.15444255699999998,-0.292468354,-1.0,-0.4674888,-0.292468354,-0.904482943,1.0,1.0,-1.0,-1.0,0.6764918240000001,1.0,-0.553196985,1.0,1.0,1.0,-1.0,0.345070334,1.0,-0.5488213000000001,-0.41696916,1.0,1.0,1.0,1.0,-0.656134146,-0.6756113359999999,-0.33987407700000005,-0.573120637,-0.856095218,-0.512169245,-0.10114045699999999,0.50641351,0.11881520000000001,0.037997292,0.240067146,0.5371996689999999,0.16998871699999998,0.04298783900000001,0.224553418,-0.30023465,-0.36581625799999995,1.0,-0.18131175,0.032791548999999996,-1.0,-0.17471322,1.0,-0.87371977,-0.660718508,-0.024733951,0.9522359109999999,1.0,-0.21563226100000002,1.0,0.04539894,0.140450624,0.32130165899999996,0.46503816299999995,-0.984056948,0.57852678,0.265102697,0.333410506,0.162352262,-0.466102817,0.12803688,-0.191139305,0.8151819509999999,0.36806414299999995,0.07866103299999999,-0.181979583,-1.0,0.441579725,0.922293483,-0.56225353,-0.314136984,-1.0,-0.833204959,-1.0,-0.206294824,-0.361224206,0.38231156,0.472103059,-0.491912856,0.834994954,-0.493118107,0.5416465770000001,-0.829156198,-0.877750457,-0.830452796,0.352946461,-0.036223622000000004,-0.018267372,-0.508025801,-0.28124322,2.68e-05,0.333922857,0.39358526,0.100130415,-0.719179272,-0.7582809290000001,-0.09901966,-0.372871071,-0.426609688,1.0,0.33733544200000004,0.155566748,-0.889701684,-0.47408391,-0.522289429,-0.533213182,-0.5994120820000001,-0.379687014,-0.279246775,0.23955392399999997,0.667659607,-0.33291988100000003,0.12069824900000001,0.08962221199999999,0.504682793,-0.074385858,-1.0,-1.0,0.14533299800000002,-0.168048,-0.012144513999999999,-0.9078058370000001,-0.13766855,0.00028922700000000003,1.0,0.041876196,0.9898419940000001,-1
